playerid,birthDate
sa3025507,2001-09-23
sa3025508,2002-05-04
sa3025509,2001-06-12
sa3025511,2003-03-29
sa3025512,2003-02-14
sa3025514,2001-11-27
sa3025515,2003-06-12
sa3025519,2000-11-30
sa3025520,2003-06-10
sa3025521,2003-05-28
sa3025522,2001-05-29
sa3025523,2003-06-24
sa3025524,2002-03-03
sa3025525,2002-02-12
sa3025526,2003-05-17
sa3025536,2003-07-09
sa3025537,2003-07-17
sa3025538,2002-06-17
sa3025543,2003-06-11
sa3025545,2002-09-17
sa3025546,2002-10-16
sa3025548,2002-08-04
sa3025549,2002-11-26
sa3025550,2003-05-05
sa3025551,2003-08-26
sa3025558,2002-02-11
sa3025559,2002-08-22
sa3025560,2002-07-27
sa3025561,2000-05-25
sa3025562,2001-10-03
sa3025563,2001-02-02
sa3025564,2001-06-01
sa3025565,2005-09-12
sa3025568,2001-10-20
sa3025569,2002-10-09
sa3025570,2001-05-15
sa3025571,2002-02-18
sa3025572,2000-05-03
sa3025573,2002-07-03
sa3025574,2001-11-19
sa3025575,2001-08-21
sa3025584,2001-11-10
sa3025585,2002-10-15
sa3025586,2003-07-08
sa3025587,2003-01-22
sa3025588,2003-08-11
sa3025589,2000-05-31
sa3025590,1999-12-10
sa3025591,2003-07-12
sa3025592,2002-11-07
sa3025593,2002-10-11
sa3025600,2000-10-15
sa3025601,2003-05-09
sa3025602,2002-07-16
sa3025603,2002-09-17
sa3025604,2003-08-03
sa3025606,2003-06-02
sa3025607,2006-08-08
sa3025608,2001-08-13
sa3025609,2003-01-20
sa3025610,2002-07-06
sa3025611,2005-09-21
sa3025613,2002-09-02
sa3025615,2002-03-27
sa3025616,2002-03-26
sa3025618,2004-08-31
sa3025619,2003-06-21
sa3025623,2003-03-24
sa3025629,2002-04-29
sa3025630,2003-08-07
sa3025634,2002-03-25
sa3025635,2001-12-21
sa3025636,2001-02-20
sa3025641,2000-06-22
sa3025642,2003-02-06
sa3025643,2003-02-25
sa3025644,2001-09-01
sa3025645,2002-10-03
sa3025646,2002-09-04
sa3025647,2006-08-14
sa3025652,2002-09-06
sa3025653,2001-09-27
sa3025654,2000-05-17
sa3025655,2002-05-24
sa3025660,2002-06-20
sa3025661,2006-02-24
sa3025667,2003-03-05
sa3025668,2000-06-22
sa3025798,2003-05-21
sa3025822,2003-06-11
sa3025855,2002-07-24
sa3025895,2002-08-23
sa3025950,2003-04-21
sa3026078,2003-03-17
sa3026235,2003-10-17
sa3026253,2001-06-26
sa3026300,2001-10-20
sa3026337,2003-03-03
sa3026340,2002-06-14
sa3026520,2003-07-10
sa3026750,2002-05-07
sa3026785,2003-02-14
sa3027287,2003-05-01
sa3027420,2002-12-05
sa3027439,2003-08-11
sa3027614,2002-11-29
sa3027616,2003-09-08
sa3027632,2002-09-27
sa3027731,2002-05-17
sa3027770,2002-09-20
sa3027812,2001-06-28
sa3027822,2004-07-13
sa3027877,2002-10-09
sa3027900,2002-10-12
sa3027909,2002-01-04
sa3028089,2002-04-04
sa3028273,2002-05-18
sa3028297,2003-05-15
sa3028358,2000-09-02
sa3028369,2003-07-08
sa3028388,2002-08-23
sa3028487,2002-03-26
sa3028529,2002-12-15
sa3028648,2003-05-20
sa3028650,2002-07-17
sa3028661,2002-11-19
sa3028930,2003-05-31
sa3028952,2001-08-10
sa3029111,2003-10-29
sa3029151,2001-12-03
sa3029168,2003-08-20
sa3029229,2003-10-27
sa3029251,2001-07-11
sa3029280,2002-04-25
sa3029367,2001-12-06
sa3029417,2002-10-06
sa3029607,2002-07-25
sa3029687,2002-12-20
sa3029854,2003-06-10
sa3029886,2003-04-09
sa3029944,2002-02-02
sa3029984,2002-08-28
sa3030001,2002-07-10
sa3030027,2002-09-09
sa3030172,2003-02-19
sa3030270,2003-05-20
sa3030418,2003-01-09
sa3030419,2003-04-03
sa3030530,2003-05-10
sa3030728,2002-11-23
sa3031022,2002-01-16
sa3031164,2002-05-03
sa3031177,2002-07-26
sa3031322,2003-12-31
sa3031334,2002-08-18
sa3031395,2001-10-16
sa3031428,2002-06-05
sa3031488,2001-08-28
sa3031592,2003-01-29
sa3031609,2002-10-26
sa3031647,2002-12-16
sa3031717,2004-03-15
sa3031730,2003-02-21
sa3031801,2002-09-20
sa3031808,2003-04-16
sa3031829,2003-07-17
sa3031833,2003-07-04
sa3031857,2003-01-19
sa3031927,2003-10-10
sa3031950,2002-05-22
sa3032013,2003-07-09
sa3032155,2002-05-02
sa3032302,2002-09-01
sa3032413,2001-12-02
sa3032478,2003-06-14
sa3032485,2001-10-26
sa3032524,2001-09-12
sa3032609,2001-04-10
sa3032686,2004-03-16
sa3032946,2003-04-16
sa3032989,2003-01-17
sa3033030,2002-08-14
sa3033097,2003-07-13
sa3033115,2002-07-14
sa3033152,2002-03-12
sa3033707,2003-05-07
sa3033725,2002-09-03
sa3033811,2003-06-15
sa3034016,2002-07-31
sa3034093,2003-03-23
sa3034152,2004-04-14
sa3034164,2003-05-03
sa3034253,2002-05-14
sa3034262,2002-05-01
sa3034485,2003-10-11
sa3034551,2003-05-05
sa3034572,2002-07-16
sa3034688,2002-11-16
sa3034782,2002-06-19
sa3034784,2002-04-15
sa3034868,2003-06-17
sa3034912,2003-06-21
sa3035165,2003-02-24
sa3035283,2003-08-29
sa3035293,2004-02-14
sa3035459,2001-11-21
sa3035468,2003-04-09
sa3035522,2002-09-28
sa3035936,2003-07-04
sa3036393,2003-07-05
sa3036445,2004-03-10
sa3036846,2000-06-04
sa3037194,2003-09-29
sa3037300,2003-07-25
sa3037314,2002-06-02
sa3037366,2003-04-22
sa3037404,2002-02-19
sa3037490,2000-09-05
sa3037620,2002-09-12
sa3037634,2003-07-17
sa3037749,2002-11-17
sa3038041,2004-07-01
sa3038123,2002-10-01
sa3038233,2004-01-27
sa3038641,2000-12-28
sa3038855,2002-09-26
sa3038884,2000-08-25
sa3038957,2002-11-22
sa3039129,2002-12-19
sa3039330,2003-07-23
sa3039663,2002-08-28
sa3039760,2002-11-26
sa3039893,2002-04-25
sa3040077,2001-07-30
sa3040586,2001-06-07
sa3040792,2003-07-30
sa3040800,2003-06-22
sa3040812,2002-07-11
sa3041172,2000-04-05
sa3041178,2002-07-04
sa3041350,2001-04-23
sa3041417,2003-07-04
sa3041437,2003-07-22
sa3041559,2002-12-28
sa3041782,2003-03-03
sa3041892,2000-05-02
sa3042129,2002-12-06
sa3042141,2003-07-06
sa3042195,2002-06-05
sa3042362,2002-10-21
sa3042374,2003-06-16
sa3042417,2002-05-23
sa3042608,2002-07-09
sa3042618,2003-03-05
sa3042632,2002-11-15
sa3042645,2002-08-05
sa3042647,2002-11-09
sa3042672,2002-07-29
sa3042867,2001-10-10
sa3042868,2003-01-03
sa3043041,2002-12-16
sa3043049,2002-12-21
sa3043272,2002-08-08
sa3043424,2003-06-18
sa3043560,2004-01-06
sa3043596,2002-08-25
sa3043611,2003-07-08
sa3043660,2002-09-18
sa3043741,2002-07-04
sa3044148,2003-11-12
sa3044462,2002-01-17
sa3044503,2003-01-04
sa3044544,2001-12-27
sa3044767,2002-05-14
sa3044815,2002-11-19
sa3044992,2003-08-08
sa3045002,2002-08-08
sa3045033,2001-10-05
sa3045125,2003-09-21
sa3045152,2003-06-30
sa3045217,2003-06-07
sa3045282,2003-12-19
sa3045483,2000-09-18
sa3045583,2002-06-14
sa3045618,2003-05-30
sa3045743,2002-01-25
sa3045855,2003-05-15
sa3045857,2001-07-28
sa3059833,2003-10-17
sa3066024,2002-05-15
sa3066025,2005-03-20
sa3066034,1993-12-11
sa3066289,2000-10-05
sa3066360,1999-02-28
sa3066361,2002-07-16
sa3066457,2005-11-07
sa3066458,2008-07-03
sa3066460,2006-06-18
sa3066527,2002-03-14
sa3066528,2000-11-08
sa3066592,2005-07-03
sa3066593,2008-01-28
sa3066597,2004-08-24
sa3066661,2003-02-06
sa3066663,2005-10-31
sa3066664,2006-09-02
sa3066665,2005-11-24
sa3066666,2008-07-24
sa3066667,2007-09-15
sa3066699,2001-11-19
sa3066731,2001-05-28
sa3066763,2005-11-08
sa3066779,2002-11-18
sa3066821,2001-10-16
sa3066822,2006-01-10
sa3066842,2005-07-08
sa3066859,2005-10-12
sa3066861,2000-11-17
sa3067023,1997-04-09
sa3067024,1999-10-07
sa3067025,2001-02-27
sa3067027,2001-11-30
sa3067028,2003-04-25
sa3067029,2001-08-23
sa3067030,2005-12-07
sa3067031,2002-05-30
sa3067032,2003-06-01
sa3067033,2001-09-30
sa3067034,2002-12-02
sa3067035,2001-09-24
sa3067036,2001-03-16
sa3067037,2002-04-06
sa3067038,2002-02-12
sa3067039,2003-01-09
sa3067040,2006-06-16
sa3067041,2006-11-11
sa3067042,2005-09-21
sa3067043,2005-10-05
sa3067044,2006-07-22
sa3067045,2008-03-04
sa3067062,1997-08-03
sa3067063,2003-04-30
sa3067064,2001-08-18
sa3067065,2001-08-21
sa3067066,2001-01-30
sa3067067,2001-11-21
sa3067068,2000-05-31
sa3067069,2006-03-21
sa3067070,2005-12-25
sa3067071,2003-06-26
sa3067072,2005-11-04
sa3067073,2002-01-31
sa3067074,2000-08-10
sa3067075,2003-07-24
sa3067076,2000-08-01
sa3067081,2001-12-17
sa3067082,1999-07-07
sa3067083,2000-06-03
sa3067084,2005-01-30
sa3067085,2000-03-04
sa3067086,2002-07-17
sa3067087,2002-06-12
sa3067088,2003-10-13
sa3067089,1999-11-29
sa3067090,2000-09-01
sa3067091,2001-03-20
sa3067092,2001-10-22
sa3067101,2001-10-12
sa3067102,2002-02-21
sa3067103,2002-09-10
sa3067104,2005-02-08
sa3067105,2002-06-10
sa3067123,2006-07-26
sa3067124,2007-09-20
sa3067125,2008-01-03
sa3067126,2008-05-01
sa3067127,2008-08-16
sa3067128,2006-06-04
sa3067129,2007-09-27
sa3067130,2001-08-21
sa3067131,2006-01-29
sa3067132,2001-07-04
sa3067133,2004-07-28
sa3067134,2004-07-20
sa3067135,2001-09-14
sa3067144,2003-04-10
sa3067145,2005-09-20
sa3067146,2001-07-31
sa3067147,2002-10-14
sa3067156,2001-10-14
sa3067170,2002-02-10
sa3067171,2001-08-04
sa3067208,2003-02-13
sa3067209,2000-09-12
sa3067215,2003-04-08
sa3067230,2001-05-16
sa3067251,2002-03-26
sa3067256,2006-07-09
sa3067257,1998-01-14
sa3067258,2002-08-15
sa3067260,2002-02-14
sa3067264,1999-11-30
sa3067265,2002-06-10
sa3067284,1994-03-29
sa3067285,2001-10-29
sa3067288,2007-11-08
sa3067290,2001-09-04
sa3067292,2006-03-13
sa3067293,2001-08-03
sa3067294,2001-11-16
sa3067309,2001-04-24
sa3067311,1999-05-07
sa3067312,2002-06-12
sa3067313,2006-05-04
sa3067314,2004-09-03
sa3067315,2006-01-11
sa3067318,2004-12-06
sa3067319,2000-11-30
sa3067320,2005-08-17
sa3067321,2005-08-14
sa3067323,2006-06-12
sa3067324,2004-07-10
sa3067325,2006-08-18
sa3067326,2006-01-16
sa3067329,2005-08-09
sa3067330,2005-09-23
sa3067332,2005-08-02
sa3067334,2000-10-02
sa3067337,2005-11-09
sa3067338,2005-09-09
sa3067341,2007-02-13
sa3067376,2001-12-27
sa3067382,2006-03-23
sa3067384,2005-10-15
sa3067385,2006-09-06
sa3067388,2006-01-30
sa3067389,2005-07-20
sa3067390,2005-08-19
sa3067392,2000-06-12
sa3067396,1999-10-08
sa3067413,2000-12-14
sa3067414,2001-10-22
sa3067415,2000-01-09
sa3067418,2006-05-09
sa3067419,2005-11-03
sa3067420,2002-01-30
sa3067421,2006-10-22
sa3067432,2002-06-27
sa3067433,2006-09-09
sa3067434,2005-10-04
sa3067437,2006-11-24
sa3067451,2000-08-14
sa3067452,2003-06-25
sa3067454,2000-06-02
sa3067455,2005-08-04
sa3067456,2003-12-03
sa3067459,2000-07-15
sa3067466,2000-08-03
sa3067467,1999-12-08
sa3067472,2001-03-03
sa3067473,2004-03-06
sa3067474,2007-09-30
sa3067475,2008-01-28
sa3067483,1999-11-11
sa3067486,2007-11-30
sa3067491,2002-03-21
sa3067505,2002-02-09
sa3067506,1999-01-20
sa3067508,2001-02-26
sa3067509,2005-10-20
sa3067513,2003-09-25
sa3067514,2005-09-19
sa3067522,2001-10-18
sa3067524,2000-05-05
sa3067525,2005-10-26
sa3067530,2001-09-08
sa3067535,2003-12-24
sa3067540,2000-08-06
sa3067543,2007-11-13
sa3067544,2007-11-16
sa3067545,2007-10-01
sa3067548,1999-12-16
sa3067549,2000-07-13
sa3067552,2005-05-02
sa3067558,2001-10-19
sa3067564,2008-01-06
sa3067567,2006-02-18
sa3067577,2006-11-16
sa3067578,2005-08-07
sa3067586,2005-12-13
sa3067604,2007-10-27
sa3067607,2008-05-26
sa3067609,2005-05-26
sa3067619,2007-11-07
sa3067622,2007-10-03
sa3067623,2005-11-15
sa3067635,2007-05-07
sa3067639,2006-10-21
sa3067640,2006-06-21
sa3067641,2006-10-27
sa3067642,2007-01-03
sa3067643,2006-11-05
sa3067644,2005-08-16
sa3067645,2007-12-06
sa3067646,2007-09-27
sa3067647,2008-06-09
sa3067648,2007-11-07
sa3067649,2007-09-26
sa3067650,2008-06-09
sa3067651,2007-10-09
sa3067652,2007-01-15
sa3067653,2008-01-19
sa3067654,2007-02-12
sa3067655,2007-05-31
sa3067656,2007-11-23
sa3067657,2008-02-16
sa3067658,2008-04-25
sa3067659,2007-11-01
sa3067660,2007-10-18
sa3067661,2007-12-06
sa3067663,2008-04-08
sa3067664,2007-11-11
sa3067666,2007-09-01
sa3067667,2008-01-25
sa3067668,2008-04-07
sa3067669,2007-12-19
sa3067670,2007-09-15
sa3067671,2008-03-16
sa3067672,2008-03-12
sa3067673,2008-06-05
sa3067674,2007-10-19
sa3067675,2007-10-16
sa3067676,2007-10-02
sa3067677,2008-01-13
sa3067678,2008-02-14
sa3067679,2008-04-30
sa3067680,2008-08-14
sa3067681,2008-02-13
sa3067682,2007-09-15
sa3067683,2007-09-24
sa3067684,2007-09-19
sa3067685,2007-09-19
sa3067686,2007-11-14
sa3067687,2008-04-17
sa3067688,2007-09-28
sa3067689,2008-06-25
sa3067691,2007-10-04
sa3067692,2008-03-23
sa3067693,2007-11-16
sa3067694,2007-12-14
sa3067696,2007-10-31
sa3067697,2007-12-26
sa3067698,2007-09-14
sa3067699,2008-01-19
sa3067700,2007-10-06
sa3067701,2008-05-09
sa3067702,2007-01-02
sa3067703,2008-05-22
sa3067704,2008-06-05
sa3067705,2008-05-10
sa3067706,2008-03-28
sa3067707,2007-08-19
sa3067708,2006-03-10
sa3067709,2007-06-16
sa3067711,2006-11-30
sa3067712,2006-12-03
sa3067713,2007-08-20
sa3067714,2007-09-10
sa3067715,2007-09-09
sa3067716,2007-09-10
sa3067717,2007-09-25
sa3067718,2007-06-27
sa3067720,2007-09-26
sa3067721,2007-10-20
sa3067723,2007-11-20
sa3067724,2007-11-07
sa3067725,2007-11-27
sa3067726,2007-11-01
sa3067727,2007-12-13
sa3067728,2007-12-24
sa3067729,2008-01-12
sa3067730,2008-01-21
sa3067731,2008-01-08
sa3067732,2008-01-29
sa3067733,2008-01-10
sa3067734,2008-02-16
sa3067735,2008-02-14
sa3067736,2008-02-23
sa3067739,2008-03-28
sa3067740,2008-05-13
sa3067741,2008-04-17
sa3067742,2008-03-13
sa3067743,2008-06-20
sa3067744,2008-08-14
sa3067745,2008-08-23
sa3067746,2008-04-25
sa3067747,2007-11-03
sa3067748,2008-04-19
sa3067749,2007-10-13
sa3067750,2008-06-02
sa3067751,2008-05-16
sa3067752,2007-12-14
sa3067756,2008-08-26
sa3067757,2007-10-04
sa3067758,2007-11-28
sa3067759,2008-01-19
sa3067762,2008-06-19
sa3067763,2008-02-26
sa3067764,2008-05-28
sa3067765,2007-10-23
sa3067766,2007-09-24
sa3067767,2008-03-19
sa3067768,2007-12-11
sa3067769,2008-05-13
sa3067770,2007-11-13
sa3067771,2008-01-19
sa3067772,2008-04-29
sa3067773,2008-08-23
sa3067774,2007-11-17
sa3067775,2007-05-04
sa3067776,2008-07-22
sa3067777,2007-09-03
sa3067778,2007-10-11
sa3067779,2007-12-27
sa3067781,2007-03-15
sa3067782,2007-09-12
sa3067783,2007-09-19
sa3067784,2008-06-25
sa3067785,2008-03-12
sa3067787,2007-10-25
sa3067788,2007-10-22
sa3067789,2007-10-05
sa3067790,2006-11-09
sa3067791,2008-08-18
sa3067792,2008-01-18
sa3067793,2008-01-24
sa3067794,2007-09-17
sa3067795,2007-09-29
sa3067796,2007-12-02
sa3067798,2008-04-23
sa3067799,2008-06-04
sa3067801,2008-01-09
sa3067802,2006-01-07
sa3067803,2007-09-05
sa3067804,2008-03-10
sa3067805,2008-01-04
sa3067806,2007-09-11
sa3067807,2008-08-14
sa3067808,2007-11-18
sa3067811,2008-06-02
sa3067812,2007-09-22
sa3067813,2007-12-07
sa3067814,2008-03-12
sa3067815,2007-11-07
sa3067816,2008-01-01
sa3067817,2007-10-08
sa3067819,2008-05-10
sa3067820,2008-01-03
sa3067821,2008-02-13
sa3067822,2007-11-21
sa3067824,2008-02-07
sa3067825,2007-09-01
sa3067826,2007-09-02
sa3067827,2008-08-24
sa3067830,2008-02-04
sa3067831,2008-05-30
sa3067832,2008-01-06
sa3067833,2008-02-03
sa3067834,2008-08-11
sa3067835,2007-11-13
sa3067836,2008-02-09
sa3067838,2007-06-18
sa3067839,2008-01-23
sa3067840,2007-11-18
sa3067841,2008-08-03
sa3067842,2008-06-24
sa3067843,2007-10-04
sa3067844,2006-11-27
sa3067845,2007-11-28
sa3067846,2007-10-30
sa3067847,2008-05-16
sa3067848,2007-09-09
sa3067849,2008-01-04
sa3067850,2008-02-20
sa3067851,2008-03-18
sa3067853,2008-04-22
sa3067855,2007-12-04
sa3067856,2008-01-08
sa3067857,2008-01-22
sa3067858,2008-03-27
sa3067859,2007-06-05
sa3067860,2008-04-09
sa3067862,2008-06-15
sa3067863,2007-09-04
sa3067864,2007-12-19
sa3067865,2007-11-27
sa3067866,2008-03-13
sa3067867,2008-05-24
sa3067868,2008-07-29
sa3067869,2007-10-03
sa3067871,2007-07-07
sa3067872,2007-09-07
sa3067873,2008-04-18
sa3067874,2007-09-22
sa3067875,2007-09-05
sa3067877,2005-12-05
sa3067878,2007-09-04
sa3067879,2006-11-17
sa3067880,2007-10-08
sa3067882,2008-08-21
sa3067883,2007-09-21
sa3067884,2008-03-14
sa3067885,2006-07-28
sa3067887,2008-08-12
sa3067888,2007-09-02
sa3068075,2008-01-14
sa3068079,2007-08-31
sa3068092,2006-08-12
sa3068104,2007-05-02
sa3068124,2007-12-06
sa3068129,2006-07-07
sa3068133,2007-10-19
sa3068144,2006-07-11
sa3068146,2007-09-19
sa3068148,2005-12-05
sa3068163,2006-04-15
sa3068174,2006-09-08
sa3068175,2007-10-23
sa3068177,2007-06-24
sa3068178,2006-07-24
sa3068180,2008-06-04
sa3068183,2006-12-21
sa3068185,2007-07-13
sa3068186,2007-10-23
sa3068187,2007-10-18
sa3068188,2007-12-22
sa3068191,2008-02-08
sa3068192,2008-02-21
sa3068195,2007-09-14
sa3068199,2007-11-29
sa3068200,2007-10-08
sa3068201,2008-08-05
sa3068202,2007-11-11
sa3068203,2008-05-21
sa3068204,2007-09-07
sa3068208,2008-03-08
sa3068209,2008-02-15
sa3068214,2008-07-24
sa3068215,2007-10-30
sa3068216,2007-09-04
sa3068218,2007-10-04
sa3068219,2008-01-30
sa3068223,2008-06-16
sa3068224,2008-01-28
sa3068225,2008-03-01
sa3068227,2008-03-06
sa3068228,2007-11-14
sa3068231,2007-10-03
sa3068232,2007-12-20
sa3068234,2008-02-01
sa3068235,2007-12-15
sa3068237,2008-08-24
sa3068240,2007-10-01
sa3068243,2007-10-12
sa3068244,2008-02-03
sa3068245,2007-05-03
sa3068246,2007-11-26
sa3068247,2007-10-29
sa3068327,1999-03-28
sa3068330,2002-04-03
sa3068331,2006-07-13
sa3068332,2007-06-08
sa3068338,2007-03-20
sa3068348,2007-03-13
sa3068357,2008-01-04
sa3068358,2007-12-08
sa3068359,2008-01-15
sa3068361,2007-09-03
sa3068364,2008-07-05
sa3068366,2008-05-30
sa3068370,2006-12-18
sa3068373,2007-08-23
sa3068388,2005-10-15
sa3068393,2006-12-08
sa3068394,2008-01-31
sa3068395,2006-09-18
sa3068396,2008-03-03
sa3068398,2008-01-02
sa3068399,2008-01-28
sa3068400,2008-02-23
sa3068402,2007-10-31
sa3068403,2008-05-25
sa3068405,2007-10-08
sa3068406,2008-01-23
sa3068408,2008-02-07
sa3068409,2007-10-16
sa3068411,2008-01-22
sa3068416,2007-12-06
sa3068418,2008-03-03
sa3068470,2007-05-24
sa3068473,2005-07-08
sa3068474,2007-08-10
sa3068475,2007-07-07
sa3068476,2006-11-10
sa3068481,2007-10-24
sa3068482,2008-02-02
sa3068485,2007-09-21
sa3068486,2008-07-22
sa3068487,2007-10-28
sa3068490,2008-08-08
sa3068494,2008-02-25
sa3068505,2007-05-09
sa3068508,2006-04-19
sa3068515,2003-12-11
sa3068523,2007-11-09
sa3068526,2008-05-02
sa3068528,2007-10-27
sa3068587,2000-11-13
sa3068599,2007-01-04
sa3068607,2007-10-03
sa3068608,2007-12-17
sa3068615,2006-02-21
sa3068621,2007-07-24
sa3068622,2008-05-30
sa3068624,2007-03-29
sa3068631,2007-11-01
sa3068632,2007-05-06
sa3068635,2007-01-21
sa3068642,2006-10-04
sa3068658,2007-10-01
sa3068659,2007-11-06
sa3068662,2008-06-09
sa3068674,1999-05-05
sa3068683,2008-03-27
sa3068689,2008-01-18
sa3068705,2000-03-23
sa3068733,2007-09-08
sa3068736,1999-08-18
sa3068746,2008-01-19
sa3068749,2001-02-28
sa3068754,2007-02-15
sa3068766,2000-10-10
sa3068805,2007-12-04
sa3068807,2008-07-28
sa3068818,2001-04-26
sa3068835,2008-03-10
sa3068844,2000-10-09
sa3068858,2007-11-26
sa3068889,2007-09-25
sa3068903,2001-12-23
sa3069004,2001-05-16
sa3069067,2003-01-10
sa3069071,2003-10-21
sa488314,1988-04-08
sa502535,1990-10-29
sa502536,1990-11-04
sa503670,1990-09-16
sa505062,1992-02-07
sa548183,1991-07-05
sa548194,1990-05-24
sa549147,1991-09-12
sa549629,1991-09-01
sa550522,1992-01-17
sa550590,1991-07-06
sa597194,1993-01-17
sa597245,1993-09-25
sa598813,1990-07-24
sa621791,1991-10-18
sa657521,1995-01-13
sa657689,1993-10-24
sa657697,1994-05-25
sa657825,1995-03-17
sa657954,1993-11-25
sa658076,1995-03-07
sa658616,1994-07-15
sa691863,1994-10-31
sa709032,1991-07-09
sa736656,1995-09-10
sa736742,1995-12-02
sa736824,1994-10-01
sa736830,1993-05-15
sa736954,1995-09-19
sa737048,1994-09-26
sa737377,1995-09-17
sa737451,1995-07-06
sa737614,1995-08-03
sa737901,1995-05-11
sa737922,1995-07-15
sa738152,1995-08-25
sa738176,1991-12-30
sa738180,1994-11-23
sa738318,1994-11-18
sa738324,1990-01-04
sa738380,1994-09-16
sa738501,1995-05-31
sa738506,1995-05-24
sa738512,1994-09-15
sa738683,1995-04-27
sa738686,1995-05-27
sa738901,1994-12-15
sa738914,1994-09-22
sa738930,1994-09-28
sa738999,1995-01-06
sa739013,1995-03-10
sa739468,1995-06-23
sa739743,1989-08-19
sa740812,1995-05-28
sa741947,1996-04-09
sa747574,1995-07-13
sa827196,1993-04-06
sa828281,1996-03-02
sa828331,1996-12-10
sa828600,1996-01-23
sa828685,1995-09-25
sa828707,1996-05-31
sa828727,1996-09-25
sa828794,1995-10-25
sa828797,1995-11-16
sa829003,1993-03-18
sa829058,1993-04-09
sa829082,1992-09-04
sa829124,1995-09-04
sa829268,1996-08-23
sa829343,1996-07-23
sa829374,1996-01-31
sa829387,1997-02-24
sa829628,1992-12-29
sa829632,1995-07-31
sa829713,1995-10-21
sa829731,1996-03-12
sa829787,1996-04-18
sa829808,1996-03-03
sa829844,1995-12-31
sa829857,1995-06-19
sa830370,1997-01-23
sa830429,1994-08-23
sa830644,1997-06-24
sa843255,1993-05-17
sa856262,1995-01-16
sa857219,1995-07-17
sa857600,1993-10-06
sa857604,1994-04-12
sa857699,1994-06-14
sa857819,1994-10-01
sa857823,1995-01-22
sa858829,1994-06-08
sa869541,1989-06-14
sa871477,1998-05-16
sa872490,1997-03-06
sa872765,1997-08-18
sa872808,1995-11-22
sa872809,1998-08-26
sa872850,1998-01-12
sa872881,1998-04-29
sa873188,1998-03-20
sa873280,1995-01-31
sa873307,1998-08-22
sa873314,1994-06-09
sa873599,1994-11-28
sa873729,1997-10-10
sa873974,1995-12-22
sa873988,1995-03-08
sa874155,1994-11-30
sa874212,1995-03-16
sa874244,1997-03-13
sa874732,1997-01-25
sa874796,1997-05-15
sa874818,1996-09-07
sa875002,1996-10-24
sa875017,1996-10-08
sa875052,1997-01-17
sa875163,1998-08-27
sa875231,1996-12-08
sa875233,1996-01-25
sa875247,1997-07-14
sa875626,1994-01-12
sa875768,1996-09-27
sa875998,1997-08-11
sa876081,1997-04-02
sa876111,1997-10-13
sa876284,1996-06-13
sa876287,1996-07-09
sa877337,1997-10-30
sa877497,1997-09-23
sa877574,1996-09-04
sa877857,1997-02-27
sa879559,1997-06-26
sa881850,1997-11-11
sa913150,1994-09-08
sa913717,1999-07-03
sa915571,1996-05-13
sa915590,1996-09-17
sa915613,1997-01-29
sa915622,1996-02-12
sa915630,1995-11-02
sa915638,1996-07-19
sa915654,1996-02-23
sa915693,1995-10-21
sa915700,1996-02-14
sa915740,1996-07-29
sa915852,1996-03-11
sa915868,1996-01-07
sa916727,1996-01-18
sa916829,1998-09-19
sa916841,1998-03-21
sa916844,1999-05-14
sa916849,1999-06-14
sa916969,1998-09-14
sa917055,1999-04-13
sa917065,1999-06-14
sa917068,1999-03-31
sa917119,1999-04-24
sa917127,1999-08-17
sa917132,1998-10-19
sa917135,1999-07-14
sa917136,1999-04-26
sa917196,1998-10-24
sa917302,1998-11-10
sa917320,1999-07-09
sa917323,1997-03-25
sa917415,1998-01-08
sa917460,1996-08-10
sa917637,1998-01-12
sa917669,1997-06-11
sa917688,1999-08-11
sa917763,1999-04-14
sa917767,1999-04-23
sa917784,1999-05-03
sa917804,1998-11-06
sa917824,1999-03-07
sa917869,1998-01-07
sa917882,1999-05-06
sa917887,1996-01-26
sa917899,1998-03-02
sa917925,1998-08-23
sa917928,1997-11-16
sa917934,1998-03-31
sa917935,1998-11-24
sa917936,1998-10-28
sa917939,1998-07-05
sa917950,1997-10-15
sa917951,1997-08-02
sa917970,1995-07-25
sa917985,1994-09-04
sa917988,1998-06-30
sa917989,1997-07-30
sa918026,1999-04-13
sa918121,1998-12-17
sa918131,1994-02-13
sa918150,1993-12-30
sa918276,1994-06-24
sa918278,1998-01-15
sa918343,1997-06-26
sa918353,1996-12-12
sa918377,1995-04-25
sa918394,1993-12-21
sa918408,1997-08-22
sa918418,1995-02-23
sa918473,1994-08-11
sa918495,1994-01-18
sa918539,1997-06-30
sa918541,1998-01-24
sa918551,1997-08-17
sa918556,1994-07-21
sa918618,1997-06-12
sa918634,1995-07-01
sa918674,1995-07-10
sa918686,1998-01-06
sa918698,1998-10-30
sa918769,1994-10-04
sa918814,1997-08-20
sa918899,1997-09-04
sa918911,1998-07-19
sa918961,1998-07-06
sa918963,1997-07-08
sa918983,1998-01-12
sa919036,1998-03-18
sa919112,1995-06-03
